"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,4,122648764,1,1,13343115
2019,11,122648780,1,11,13343120
2019,5,122648780,1,11,13343121
2019,12,122637934,1.5,1,13343125
2019,5,122637934,0.5,1,13339424
2019,8,122643981,1,11,13347920
2019,8,122648819,1,9,13343136
2019,2,122648882,2,1,13339449
2019,12,122648897,1,1,13343168
2019,8,122648911,49,9,13347976
2019,16,122648911,1,11,13343171
2019,5,122648949,1,1,13343184
2019,5,122648965,3,1,13343189
2019,5,122648998,25,4,13343199
2019,12,122649005,0.5,1,13343201
2019,16,122649031,1,9,13343214
2019,8,122649031,1,9,13343213
2019,8,122649038,130,1,13343216
2019,1,122649085,2.1,1,13343229
2019,8,122649099,4,9,13343235
2019,5,122649120,364,1,13343238
2019,10,122649160,2,9,13343249
2019,5,122649178,1,11,13343258
2019,5,122649209,5,1,13343263
2019,17,122649270,,,13343270
2019,17,122649458,,,13343297
2019,12,122638709,,,13343301
2019,17,122649560,,,13343302
2019,5,122654708,1,1,13343304
2019,5,122654800,0.001,1,13343306
2019,1,122654914,,,13348125
2019,16,122654945,1,1,13343309
2019,17,122654949,,,13343310
2019,5,122654965,1,1,13343313
2019,4,122654965,1,11,13343314
2019,17,122654965,2,1,13343312
2019,1,122655167,2,1,13343321
2019,17,122655167,7,1,13343322
2019,5,122655167,2,1,13343323
2019,5,122655182,1,1,13343324
2019,17,122655237,,,13343326
2019,16,122616778,22.04,1,13335361
2019,16,122613575,0.715,1,13330462
2019,17,122622107,0.213,1,13335378
2019,16,122622107,13.707,1,13337858
2019,5,122622141,3.256,1,13330476
2019,17,122617085,1,9,13335428
2019,5,122613711,6.06,1,13335440
2019,5,122617138,39.68,1,13335447
2019,16,122617138,3.5,9,13330486
2019,5,122617155,1,1,13335453
2019,5,122617166,4.5,1,13335457
2019,7,122617194,3,9,13330491
2019,5,122617194,4,1,13330492
2019,5,122613744,0.3,1,13330494
2019,5,122613773,5.125,1,13330499
2019,5,122617330,1,11,13335485
2019,5,122613843,1,11,13330515
2019,5,122622322,46.2,1,13335524
2019,1,122617481,2.33,1,13335531
2019,5,122622332,0.1,3,13335535
2019,5,122617506,10,1,13335537
2019,12,122629812,0.9,1,13335902
2019,5,122629909,0.001,3,13338178
2019,12,122626074,4.7,1,13330859
2019,17,122626074,0.5,1,13330860
2019,17,122629983,0.02,1,13330865
2019,8,122630085,0.002,9,13330873
2019,5,122630085,0.005,1,13338199
2019,4,122624174,0.001,9,13338210
2019,17,122630498,,,13336006
2019,17,122626611,,,13336018
2019,5,122632256,,,13336262
2019,16,122632729,4,9,13338329
2019,4,122632729,1,1,13336320
2019,4,122628816,3.003,1,13331285
2019,17,122629070,3.003,9,13331314
2019,5,122633076,2.8,1,13336357
2019,17,122633224,6.001,1,13331335
2019,4,122633224,1.001,1,13331334
2019,4,122633254,0.5,9,13331339
2019,12,122629378,0.003,1,13331344
2019,5,122633360,1,11,13336382
2019,8,122633778,10.23,1,13336418
2019,12,122633936,2,1,13336433
2019,2,122633936,1,1,13336434
2019,4,122639924,2,1,13331410
2019,5,122634018,2,1,13336448
2019,12,122634018,2.5,1,13336447
2019,17,122634060,1,1,13336454
2019,4,122634063,0.01,1,13336457
2019,1,122634072,1,1,13336458
2019,5,122634224,0.5,1,13336476
2019,12,122634234,11,9,13336478
2019,8,122634234,9,9,13331448
2019,16,122640163,1.07,1,13331451
2019,12,122634405,1,11,13331467
2019,17,122634405,1,11,13331468
2019,5,122634405,1,11,13336505
2019,5,122634423,1,11,13336508
2019,5,122634444,0.6,9,13336513
2019,5,122634469,21.93,1,13336518
2019,5,122634479,1,1,13336519
2019,17,122640448,,,13331489
2019,12,122640694,1,1,13336566
2019,5,122645065,1,3,13336589
2019,16,122640939,1,9,13331542
2019,16,122640939,100,5,13331543
2019,12,122635684,,,13338396
2019,5,122641519,3,1,13331662
2019,5,122645736,1.5,1,13336728
2019,8,122645736,6,9,13336729
2019,4,122641539,12.5,1,13331684
2019,5,122630754,30,1,13336038
2019,16,122630754,74,9,13336036
2019,12,122630781,1,11,13336049
2019,2,122630781,1,11,13336050
2019,12,122630907,1,11,13336067
2019,12,122626841,1,11,13330987
2019,5,122626887,,,13336073
2019,12,122626916,1,9,13336082
2019,4,122634637,2.9,1,13331109
2019,12,122634637,1.34,1,13331110
2019,5,122631620,12.5,1,13336181
2019,4,122627603,0.5,1,13331118
2019,12,122627646,0.5,1,13331127
2019,5,122631708,2,1,13336189
2019,16,122632021,1,9,13336232
2019,17,122634771,1,9,13338286
2019,12,122632035,3,1,13336234
2019,17,122632035,54,9,13336235
2019,5,122632070,0.002,9,13338293
2019,17,122632070,0.001,9,13338294
2019,8,122632070,0.001,9,13338292
2019,4,122632088,1.001,1,13331180
2019,4,122632164,0.2,1,13336251
2019,2,122632181,0.001,9,13336253
2019,5,122634831,1,11,13338302
2019,16,122632331,1,9,13336270
2019,1,122632331,1,9,13336269
2019,4,122632331,2,9,13336268
2019,16,122632378,2,9,13336280
2019,4,122632409,12,1,13336290
2019,4,122628322,0.002,1,13331214
2019,16,122635099,4,9,13338335
2019,5,122635134,1,11,13336332
2019,17,122635154,,,13338342
2019,5,122632958,1,11,13331297
2019,16,122635269,1,11,13338349
2019,4,122635269,1,11,13331322
2019,16,122633256,4,1,13336376
2019,4,122633256,2,1,13336375
2019,5,122633481,0.003,1,13336390
2019,16,122629495,2.002,1,13336394
2019,8,122633696,,,13331378
2019,9,122639682,3,9,13331380
2019,11,122639682,28.84,1,13331382
2019,5,122639682,1.87,1,13331381
2019,5,122634215,3.7,1,13336474
2019,12,122634246,0.5,1,13336480
2019,5,122634562,1.2,1,13336532
2019,16,122640388,1.89,1,13331478
2019,16,122640401,0.2,1,13331479
2019,17,122640564,1.43,1,13331497
2019,16,122640564,5,9,13331498
2019,4,122640564,0.21,1,13336548
2019,17,122635517,0.001,9,13338374
2019,8,122644846,1,1,13336567
2019,12,122640832,0.2,1,13331530
2019,17,122641171,,,13331568
2019,5,122641206,1.4,1,13331577
2019,5,122645452,0.9,1,13336634
2019,5,122641450,1,1,13331607
2019,11,122641450,1,9,13331608
2019,8,122641450,0.5,1,13331609
2019,5,122645661,1,1,13336664
2019,17,122645661,1,1,13336665
2019,4,122645661,6,1,13336663
2019,4,122645664,1,1,13336666
2019,12,122645668,1,1,13336670
2019,4,122645668,1,1,13336672
2019,5,122645678,0.5,1,13336682
2019,12,122645678,0.5,1,13336681
2019,5,122645680,1.32,1,13331636
2019,2,122645680,0.52,1,13331634
2019,12,122645683,0.5,1,13336689
2019,4,122641535,0.25,1,13331683
2019,17,122645731,0.5,1,13336724
2019,5,122645746,0.1,1,13336738
2019,12,122641569,0.03,1,13331710
2019,8,122641569,1,9,13336761
2019,2,122641578,0.25,1,13331718
2019,8,122635842,1.5,9,13338462
2019,16,122646100,2,9,13336935
2019,3,122646100,137,1,13336934
2019,2,122646127,1,1,13336945
2019,17,122646391,0.05,1,13337051
2019,16,122646391,1,9,13337052
2019,4,122646391,0.367,1,13337053
2019,12,122646406,4,1,13337060
2019,8,122646425,1,9,13337066
2019,12,122646431,1,9,13337067
2019,16,122642058,3,9,13331956
2019,17,122642058,0.5,1,13331957
2019,3,122636239,6,7,13338644
2019,4,122642247,0.001,1,13332042
2019,16,122642399,2.5,9,13338711
2019,12,122642399,9,1,13338710
2019,5,122646844,1,1,13338722
2019,3,122642495,0.5,1,13332147
2019,5,122646926,5,1,13337267
2019,16,122646926,56,9,13337268
2019,5,122642628,1.5,4,13337313
2019,12,122636605,6,7,13332213
2019,5,122647099,5,1,13337352
2019,8,122647123,0.25,9,13337358
2019,12,122647123,0.01,1,13337357
2019,3,122642824,1,5,13337388
2019,5,122647241,1,11,13332302
2019,16,122647241,1,11,13337396
2019,8,122636940,1,9,13332369
2019,16,122647500,1,1,13342505
2019,17,122647500,1,11,13342504
2019,5,122647507,2,1,13342509
2019,16,122647507,2.5,5,13342510
2019,2,122647515,30,1,13342515
2019,12,122647515,1,4,13342514
2019,5,122647524,2,1,13342521
2019,16,122647576,2,1,13342544
2019,8,122647576,1,9,13338970
2019,8,122647582,0.5,9,13342545
2019,2,122647590,1,1,13342548
2019,5,122647664,1,7,13342582
2019,16,122647664,2,9,13338992
2019,2,122637234,0.5,1,13339034
2019,4,122637234,0.2,1,13339035
2019,5,122647766,5,1,13342628
2019,5,122647825,241,1,13342655
2019,5,122643330,56,1,13347553
2019,3,122643330,17,1,13347554
2019,8,122647858,80,9,13342675
2019,5,122647858,0.941,1,13342676
2019,8,122647861,5.5,9,13342677
2019,5,122647906,2,1,13342697
2019,12,122647906,4,1,13342696
2019,2,122647951,0.5,1,13342724
2019,4,122648020,1,11,13342751
2019,8,122648020,2,9,13347612
2019,4,122648020,2,1,13347613
2019,8,122643453,14.398,1,13347619
2019,12,122648039,1,1,13339150
2019,5,122648111,1,1,13342808
2019,16,122648111,371,9,13342809
2019,8,122648114,16.9,1,13347646
2019,5,122637508,1.5,1,13347672
2019,3,122637508,1,1,13339183
2019,12,122648182,2,1,13347674
2019,5,122648188,0.01,1,13342860
2019,5,122648249,2,1,13342884
2019,3,122648290,3,1,13342898
2019,5,122648290,300,1,13342899
2019,5,122643637,4.4,1,13347726
2019,2,122637628,1,11,13339255
2019,2,122648390,2,1,13342947
2019,4,122648401,25,5,13339300
2019,5,122643745,3.5,1,13347805
2019,8,122643745,0.5,9,13347806
2019,8,122648463,0.75,9,13342989
2019,8,122648472,1,9,13342993
2019,5,122648472,1,11,13342994
2019,12,122643773,375,1,13339324
2019,5,122643773,3,1,13343003
2019,4,122643778,0.1,1,13347832
2019,12,122643838,1,1,13339382
2019,5,122643838,1,1,13347867
2019,5,122637910,0.5,1,13339409
2019,12,122648728,1,1,13343097
2019,2,122648794,3,1,13347923
2019,5,122648794,4,1,13343127
2019,1,122648828,1,1,13343141
2019,4,122648837,0.5,1,13343145
2019,5,122648837,2,1,13343146
2019,5,122637990,10,1,13339445
2019,2,122648910,0.5,1,13347975
2019,5,122648972,15,1,13343193
2019,3,122648972,2,1,13343194
2019,5,122649060,1,1,13343222
2019,1,122649060,10,1,13343221
2019,8,122649063,0.27,1,13343223
2019,5,122649094,30,1,13343230
2019,2,122649094,0.1,1,13343231
2019,11,122649104,1.5,1,13343236
2019,5,122649104,9,1,13348030
2019,16,122649104,1,11,13343237
2019,16,122649340,3.5,9,13343280
2019,8,122649340,30,9,13343279
2019,9,122638438,1,1,13343283
2019,2,122649393,42,1,13343285
2019,12,122649393,29,1,13343284
2019,2,122638471,6,1,13339568
2019,12,122638484,38,1,13339574
2019,8,122638484,2,9,13339573
2019,4,122649416,2,1,13343289
2019,2,122649417,1,1,13343290
2019,12,122649463,2,1,13343298
2019,16,122649463,5,9,13343299
2019,17,122654674,,,13343303
2019,17,122654767,,,13343305
2019,1,122654904,1,1,13343308
2019,5,122654904,2,1,13343307
2019,17,122654976,,,13343315
2019,5,122655119,1,1,13343319
2019,5,122655190,1,1,13343325
2019,2,122655289,,,13343328
2019,17,122655399,,,13343332
2019,4,122655425,,,13343334
2019,12,122655585,1,1,13343335
2019,12,122651713,,,13348189
2019,16,122655614,1,1,13343337
2019,1,122655614,1,1,13343339
2019,5,122655614,2,1,13343338
2019,1,122655653,1,1,13343340
2019,5,122655674,1,1,13343341
2019,12,121880442,0.06,1,13151263
2019,5,122611609,0.09,1,13330181
2019,12,122615383,14,1,13330199
2019,5,122620101,2.4,1,13337558
2019,12,122620101,1,1,13337557
2019,17,122620101,0.4,1,13330203
2019,5,122620124,4.8,1,13337561
2019,5,122611786,2,1,13330218
2019,5,122615439,2,4,13337573
2019,12,122620207,25.4,1,13337576
2019,5,122611841,5,1,13330220
2019,4,122611863,5,9,13337584
2019,16,122611881,174,1,13330229
2019,5,122611881,452,1,13330228
2019,5,122612144,0.1,1,13330258
2019,5,122612154,1,1,13337626
2019,17,122612293,9.12,1,13337640
2019,5,122612305,13,1,13337642
2019,5,122612311,1.9,1,13330280
2019,5,122612314,7.5,1,13330281
2019,5,122620692,178.32,1,13337645
2019,5,122620699,28.9,1,13337647
2019,5,122612360,1.57,1,13335194
2019,5,122612365,6.57,1,13330291
2019,12,122612368,44.8,1,13330292
2019,1,122620911,1.3,1,13337672
2019,1,122620943,4.6,1,13330310
2019,4,122620943,9.6,1,13330309
2019,16,122620943,4,1,13337678
2019,16,122620983,32.5,9,13337684
2019,4,122612512,1,1,13335225
2019,5,122615998,26.24,1,13335226
2019,5,122612519,1,1,13330312
2019,17,122612523,1,11,13330313
2019,5,122621005,3,1,13330314
2019,5,122616026,1,1,13335230
2019,5,122621059,,,13330319
2019,1,122621059,,,13330318
2019,1,122612568,2,1,13337696
2019,5,122612568,1,1,13337697
2019,1,122621108,0.001,1,13337706
2019,5,122612629,1,1,13330330
2019,12,122612639,1,9,13330332
2019,8,122612775,1,11,13335244
2019,5,122612791,1,1,13330348
2019,5,122621463,1,1,13337757
2019,17,122612944,1,11,13330375
2019,17,122613059,2,1,13335268
2019,16,122613059,54,9,13330390
2019,5,122613226,2,1,13337795
2019,4,122613288,14,1,13330416
2019,16,122613288,1.5,9,13330418
2019,8,122621779,22,9,13330419
2019,17,122621876,1,11,13330429
2019,17,122616563,1,11,13335324
2019,5,122613374,5.07,1,13330432
2019,12,122613419,1,11,13330441
2019,12,122621969,66.3,1,13337832
2019,4,122621969,26.8,1,13337831
2019,5,122621969,26.8,1,13337833
2019,5,122617520,3.005,1,13330537
2019,5,122622373,3,9,13330548
2019,5,122617705,215,1,13337925
2019,5,122617720,10,1,13335593
2019,3,122614078,1,11,13330571
2019,17,122617744,,,13335598
2019,9,122624596,0.1,1,13330664
2019,17,122624789,61,9,13335739
2019,17,122618688,0.1,1,13335741
2019,4,122623048,0.5,1,13335747
2019,1,122623048,0.2,1,13338027
2019,8,122623050,1,9,13338028
2019,12,122624983,15.8,1,13335780
2019,1,122619086,1,1,13335799
2019,5,122625241,1,1,13335807
2019,5,122625411,1,11,13330781
2019,7,122625419,4,1,13338108
2019,8,122623586,0.01,1,13338126
2019,2,122619418,1,1,13335857
2019,8,122625795,0.3,1,13330819
2019,17,122623885,,,13338162
2019,17,122625931,,,13330841
2019,5,122629935,1.8,1,13335922
2019,17,122624019,0.02,1,13338180
2019,16,122626220,1,11,13335959
2019,5,122626302,1,11,13338214
2019,1,122626458,9.3,1,13330924
2019,1,122626532,0.2,1,13330934
2019,17,122630523,,,13330935
2019,5,122626666,,,13336029
2019,2,122630739,1,1,13336033
2019,17,122630877,,,13336060
2019,5,122626824,23.5,1,13330984
2019,2,122627029,1,11,13331017
2019,5,122627029,1,11,13331018
2019,4,122627252,2,1,13331056
2019,17,122624533,,,13331055
2019,4,122627252,1,11,13331057
2019,17,122627252,1,11,13336126
2019,12,122634600,41,9,13338258
2019,16,122634600,1,9,13338259
2019,12,122627380,1,1,13331076
2019,4,122611258,1,9,13330122
2019,5,122620780,0.001,1,13335205
2019,5,122612581,1,11,13330322
2019,17,122621118,1,11,13337707
2019,17,122612673,1,11,13330336
2019,1,122616127,0.001,9,13335245
2019,17,122612805,1,11,13330351
2019,5,122612869,1,1,13330363
2019,12,122612902,1,1,13330367
2019,2,122612902,1,1,13335255
2019,1,122612902,1,1,13335256
2019,5,122621501,1,1,13337760
2019,17,122616220,7,9,13335259
2019,4,122613039,5,1,13337768
2019,1,122616312,1,1,13335274
2019,5,122616312,1,1,13337777
2019,16,122613115,1.5,9,13330396
2019,16,122621649,4,9,13337780
2019,12,122613123,1,1,13330397
2019,5,122621670,1,11,13337784
2019,8,122613479,2,1,13330451
2019,5,122622407,1.78,1,13337922
2019,13,122614057,1,9,13330564
2019,17,122614063,1,9,13335591
2019,5,122614071,5.3,1,13330565
2019,5,122614223,1,11,13330608
2019,17,122614240,1,1,13330611
2019,2,122614254,1,11,13330616
2019,12,122614326,1,11,13330624
2019,5,122614360,1,11,13330629
2019,5,122614394,1,11,13330635
2019,5,122622909,1.2,1,13338014
2019,5,122624713,1,1,13330678
2019,5,122618669,3,1,13330682
2019,17,122618700,1,11,13338026
2019,5,122625254,25.8,1,13330757
2019,17,122623352,1,1,13338084
2019,12,122625332,,,13330769
2019,5,122619162,1,1,13338086
2019,5,122619276,1,1,13335835
2019,5,122619285,1,1,13330785
2019,5,122625444,1,1,13330792
2019,17,122623690,6,9,13338137
2019,16,122629594,1,9,13330814
2019,5,122623861,1,1,13335885
2019,2,122630128,0.01,1,13335954
2019,8,122630210,2,9,13338209
2019,5,122626301,1,11,13330905
2019,12,122626301,1,11,13335977
2019,4,122626303,1,11,13335978
2019,12,122626371,1,11,13330915
2019,3,122626387,1,11,13330919
2019,5,122626387,1,11,13330918
2019,3,122626492,1,11,13338217
2019,12,122630489,,,13336004
2019,12,122626511,1,11,13330931
2019,5,122626610,1,11,13330942
2019,5,122626653,1,11,13330948
2019,5,122630687,16,1,13336026
2019,17,122630849,,,13338231
2019,2,122626968,1,11,13331001
2019,8,122626968,1,11,13331000
2019,16,122626968,0.74,1,13331002
2019,5,122626988,47,1,13331008
2019,11,122626988,23,1,13331007
2019,5,122631118,33.8,1,13336098
2019,12,122627018,,,13331012
2019,12,122627026,1,11,13331015
2019,12,122627026,1,1,13331014
2019,5,122631134,1,11,13336101
2019,5,122627068,1,11,13331028
2019,5,122627119,500,1,13331032
2019,12,122631208,1,11,13336111
2019,8,122631208,1,11,13336112
2019,4,122631208,1,11,13336110
2019,16,122631288,7,9,13331052
2019,16,122624532,1,9,13338252
2019,12,122631341,1,11,13331065
2019,12,122627378,1,1,13331075
2019,5,122631457,1,11,13336156
2019,8,122627427,2,9,13331088
2019,12,122627436,1,11,13331089
2019,5,122631508,43,1,13336164
2019,11,122634618,25,1,13331092
2019,5,122634618,1,11,13338264
2019,5,122627447,10,1,13336168
2019,5,122627460,1,11,13331094
2019,8,122631560,1,11,13336173
2019,16,122627486,1,11,13331102
2019,17,122627486,1,11,13338265
2019,4,122631644,1.5,1,13331116
2019,12,122631644,4,1,13331115
2019,13,122627592,3,9,13331117
2019,16,122627605,1,1,13331119
2019,1,122627650,0.001,9,13336188
2019,1,122627704,0.2,1,13331133
2019,4,122627704,0.2,1,13331132
2019,12,122627733,3.65,1,13331135
2019,12,122627745,2.9,1,13331138
2019,12,122627810,64.8,1,13331141
2019,16,122627857,3.003,1,13331147
2019,12,122627901,1,1,13331151
2019,12,122627970,1.001,9,13331164
2019,5,122632029,15.006,1,13336233
2019,16,122634907,1,9,13336287
2019,4,122628392,8,1,13338319
2019,4,122628404,0.001,1,13331221
2019,5,122628423,1,11,13331225
2019,16,122628423,12,9,13331224
2019,5,122628450,1,1,13331229
2019,16,122628475,0.004,1,13331233
2019,5,122628478,2.002,9,13338321
2019,5,122628547,1,11,13331248
2019,16,122632733,,,13336321
2019,16,122628726,34.503,9,13331277
2019,12,122628726,6.003,1,13338334
2019,1,122632846,36.004,1,13338339
2019,5,122632846,6.002,1,13331286
2019,12,122628841,1,1,13336333
2019,16,122633024,4.004,1,13331302
2019,17,122633026,0.001,9,13331304
2019,5,122633026,0.001,1,13331303
2019,1,122633026,0.001,1,13336351
2019,12,122635226,1,11,13331312
2019,2,122635226,1,11,13331311
2019,1,122635226,1,11,13331310
2019,16,122633142,2,9,13336367
2019,4,122633185,0.008,1,13336371
2019,1,122633185,0.004,1,13331327
2019,4,122629248,18.003,1,13331328
2019,17,122629248,1.5,1,13336374
2019,12,122629248,12.003,1,13336373
2019,4,122629308,1,1,13331337
2019,17,122629368,,,13331343
2019,5,122633558,3.46,1,13336399
2019,4,122633558,1.12,1,13336398
2019,4,122635587,1,1,13338382
2019,5,122640941,5,1,13331544
2019,8,122645093,10,9,13331546
2019,17,122640996,,,13331547
2019,5,122641028,3,1,13331553
2019,5,122635623,0.01,2,13336598
2019,5,122645168,2,1,13336604
2019,12,122635641,,,13338391
2019,1,122645189,0.001,9,13336606
2019,12,122641172,7.3,1,13331569
2019,12,122645319,1,9,13331576
2019,12,122641270,1,1,13331584
2019,12,122641292,0.5,1,13331588
2019,5,122645547,1,1,13336642
2019,12,122641462,1,1,13331616
2019,12,122645657,9,1,13338408
2019,12,122641470,0.5,1,13331622
2019,8,122641469,1,9,13331621
2019,5,122645675,30,1,13336678
2019,12,122641490,6.7,1,13331635
2019,4,122641490,31.6,1,13331637
2019,2,122641490,5.4,1,13331633
2019,16,122645689,1,11,13338416
2019,8,122641497,1.5,9,13331645
2019,16,122641497,1,9,13331644
2019,5,122641513,2,1,13336707
2019,12,122641529,0.3,1,13331671
2019,13,122641531,1,9,13331677
2019,12,122645730,1,1,13336725
2019,4,122645740,1,1,13336732
2019,17,122645745,1,1,13331691
2019,16,122641546,0.005,9,13331693
2019,12,122641546,0.234,1,13331692
2019,4,122645783,0.7,1,13336763
2019,1,122641583,14,1,13331723
2019,5,122641583,2,1,13331725
2019,12,122645812,0.41,1,13336782
2019,5,122641674,0.4,1,13331774
2019,2,122641674,0.05,1,13336837
2019,1,122641683,0.5,1,13336843
2019,2,122641717,5,2,13331807
2019,4,122646060,1,1,13336919
2019,5,122646063,1,1,13336924
2019,12,122646063,5,1,13336923
2019,4,122646063,1,1,13336922
2019,12,122641770,2,1,13331839
2019,8,122641770,2.5,9,13331838
2019,5,122641775,105,1,13331842
2019,3,122641775,5,1,13331841
2019,8,122641823,1,9,13331862
2019,1,122641826,1,1,13338506
2019,16,122641833,15,1,13331863
2019,12,122641861,0.196,1,13331873
2019,12,122646229,0.5,7,13336983
2019,4,122646229,0.5,7,13336982
2019,4,122635985,1,1,13331890
2019,8,122635989,5,9,13331892
2019,12,122646252,0.1,1,13331893
2019,4,122646252,0.2,1,13336993
2019,8,122646267,1,9,13337000
2019,8,122641951,7,5,13331918
2019,12,122641951,1,1,13331917
2019,5,122641951,1,11,13331916
2019,12,122642001,0.4,1,13331933
2019,12,122636135,1.1,1,13338589
2019,12,122642081,0.5,1,13331971
2019,12,122642095,8.8,1,13331975
2019,17,122642169,15,7,13332006
2019,5,122642834,1,7,13332297
2019,5,122642834,20,1,13332296
2019,2,122642853,0.5,1,13332306
2019,12,122642904,46.5,1,13332333
2019,4,122642904,1,1,13332334
2019,5,122636879,1,1,13338877
2019,12,122647356,13,9,13337444
2019,4,122637009,2,1,13338935
2019,5,122647522,15,1,13342519
2019,12,122637061,2.59,1,13338962
2019,4,122643090,78,1,13332432
2019,12,122647637,5,9,13342570
2019,16,122647637,2,9,13342571
2019,5,122643203,10,1,13347494
2019,10,122643253,0.1,1,13347523
2019,16,122643351,3,9,13339055
2019,4,122637289,150,1,13339058
2019,3,122648131,1,11,13342824
2019,11,122648140,1,1,13342830
2019,4,122611357,6,1,13330139
2019,12,122611357,32,1,13330138
2019,5,122611357,8,1,13330140
2019,17,122611379,97.07,9,13330143
2019,8,122611379,8,9,13330142
2019,5,122611401,33,1,13330149
2019,4,122615215,1,1,13337486
2019,17,122611445,1,9,13330154
2019,5,122620049,2,1,13337543
2019,5,122611635,4.8,1,13330189
2019,17,122615395,0.001,1,13335140
2019,4,122615399,1,9,13335143
2019,4,122611733,,,13330210
2019,16,122611747,2,9,13330213
2019,5,122615459,18,1,13337580
2019,8,122611997,1,9,13330241
2019,13,122612044,4.6,1,13330245
2019,17,122612044,1.7,1,13330244
2019,16,122612072,,,13337613
2019,5,122620500,5.4,1,13337623
2019,5,122612256,6.1,1,13330273
2019,17,122612341,,,13335192
2019,5,122620698,0.1,1,13337646
2019,5,122612440,1,11,13330302
2019,2,122620924,1,9,13337677
2019,5,122620968,0.001,1,13337681
2019,5,122612530,1,1,13337690
2019,16,122612594,1,11,13330326
2019,5,122616116,4.03,1,13330345
2019,4,122612810,1,11,13330352
2019,17,122621366,27,9,13330353
2019,16,122621366,24,9,13330355
2019,2,122621366,13,1,13330354
2019,5,122621391,0.001,1,13337747
2019,12,122621400,8,9,13337749
2019,5,122621617,16,1,13335270
2019,17,122616371,1,11,13330403
2019,5,122613201,1,11,13337792
2019,16,122621812,35,9,13337805
2019,12,122621812,10,1,13335314
2019,17,122621903,3,9,13337817
2019,5,122622138,1,1,13330474
2019,8,122617028,8,1,13335408
2019,12,122622197,1.5,1,13337874
2019,4,122622197,1,9,13335432
2019,13,122617110,4.58,1,13335439
2019,16,122617110,61,9,13335438
2019,5,122617137,1,11,13335446
2019,5,122617164,4.47,1,13335456
2019,5,122613736,2,1,13335460
2019,5,122613737,1,1,13330489
2019,5,122617201,4.09,1,13335466
2019,5,122617249,1,1,13335473
2019,12,122617249,1,9,13335472
2019,5,122613782,0.803,1,13335477
2019,5,122622289,0.4,1,13330512
2019,5,122613835,18,1,13335499
2019,5,122617384,1.1,1,13330517
2019,5,122613942,1,11,13330538
2019,5,122613997,30,1,13330552
2019,5,122617621,1,11,13335561
2019,5,122622396,9,1,13335568
2019,5,122614129,7.1,1,13330578
2019,5,122614152,7,1,13330588
2019,16,122614238,7.107,1,13337970
2019,4,122622601,0.1,1,13335661
2019,12,122618005,231.7,1,13335662
2019,12,122622656,4,1,13337982
2019,17,122614414,1,9,13330639
2019,12,122614535,1,1,13330657
2019,5,122624583,1,1,13330663
2019,5,122624728,1,1,13330679
2019,17,122623153,1,11,13335783
2019,4,122618931,1,1,13330719
2019,8,122619004,1.5,9,13335791
2019,12,122625077,12.6,1,13330730
2019,4,122625077,13.1,1,13330731
2019,4,122623231,1,9,13335793
2019,17,122625213,1,2,13335803
2019,12,122623303,,,13338076
2019,4,122625301,1,1,13330763
2019,5,122623336,38.6,1,13335811
2019,5,122625329,1,1,13330768
2019,12,122619278,1,1,13335836
2019,5,122623482,1,1,13338107
2019,8,122625441,,,13338111
2019,5,122625504,1,9,13330797
2019,4,122625549,0.7,1,13338122
2019,2,122625549,0.1,1,13338121
2019,8,122625641,0.1,1,13335862
2019,2,122619474,1,1,13335865
2019,12,122625735,1.2,1,13330813
2019,1,122625735,1.4,1,13338141
2019,17,122629704,,,13338157
2019,17,122625893,,,13330833
2019,1,122625922,0.001,1,13338164
2019,16,122625982,2,9,13330849
2019,12,122625982,1,9,13330848
2019,17,122629866,,,13338174
2019,6,122626083,1,9,13330863
2019,12,122630121,0.1,1,13335953
2019,12,122630191,1,11,13330887
2019,16,122645318,5,9,13331575
2019,3,122635785,1,11,13338436
2019,5,122635785,160.7,1,13338437
2019,4,122641676,1,11,13331775
2019,16,122641676,2,9,13336838
2019,2,122641676,0.36,1,13331776
2019,12,122641731,0.5,5,13338468
2019,5,122641731,1.5,1,13331811
2019,8,122646048,6.5,1,13331819
2019,4,122646048,3.5,1,13336912
2019,2,122646048,3.5,1,13336913
2019,5,122646056,1,1,13336918
2019,2,122641769,13.076,1,13331835
2019,16,122641769,6,9,13331837
2019,8,122641769,6,9,13331836
2019,12,122635909,1,1,13338495
2019,16,122641807,150,1,13331853
2019,4,122641818,0.001,3,13338503
2019,5,122641818,0.001,3,13331861
2019,4,122635952,0.2,1,13338514
2019,12,122641907,0.5,1,13331901
2019,8,122636181,3,9,13338615
2019,12,122636181,13,1,13338616
2019,3,122646609,1.5,1,13332015
2019,8,122642196,2,1,13332021
2019,8,122637052,2,9,13342518
2019,16,122647536,2,9,13342525
2019,5,122643088,1,1,13332430
2019,17,122643088,1,1,13332429
2019,4,122643120,1,1,13332450
2019,16,122643133,3,9,13332456
2019,5,122643133,2,1,13332455
2019,5,122643138,1.1,1,13332461
2019,8,122643138,77,9,13332460
2019,12,122643147,1,11,13347472
2019,12,122643172,58.5,1,13347483
2019,8,122643172,0.5,1,13347484
2019,1,122647671,14.5,1,13342585
2019,5,122647671,10,1,13342586
2019,2,122643233,2,1,13347512
2019,12,122637218,6.5,1,13339020
