"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,12,140159185,26789628
2019,12,140159203,26789632
2019,12,140159238,26789635
2019,19,140167612,26793621
2019,18,140159287,26789640
2019,19,145196656,28484607
2019,20,145196667,28484608
2019,20,145196693,28484613
2019,20,145196763,28484625
2019,2,145196774,28484628
2019,20,145196791,28484632
2019,20,145196815,28484638
2019,20,145196836,28484642
2019,12,140157866,26793504
2019,19,140157372,26789392
2019,12,140157869,26789468
2019,20,140161932,26798140
2019,12,140162006,26798151
2019,9,140166844,26793534
2019,12,140158381,26789524
2019,20,140166980,26793553
2019,20,140166979,26798167
2019,10,140167047,26793561
2019,12,140167106,26793568
2019,20,140158626,26789557
2019,12,140158668,26789562
2019,18,140167232,26793586
2019,9,140158881,26789589
2019,12,140158919,26789594
2019,20,140158979,26789604
2019,20,140162333,26798193
2019,18,140162358,26798197
2019,9,140167534,26793615
2019,9,140162358,26798198
2019,18,140167534,26793614
2019,9,140167544,26789623
2019,20,140159189,26789629
2019,12,140162379,26798204
2019,18,140159288,26789641
2019,12,140167674,26793636
2019,12,140167704,26793640
2019,12,140162754,26789728
2019,19,140162810,26798282
2019,12,140159851,26789757
2019,3,140168188,26789764
2019,20,140168250,26798312
2019,12,140163495,26798464
2019,20,140163522,26798484
2019,12,140163533,26798487
2019,12,140160225,26789849
2019,12,140168875,26793921
2019,3,140160247,26789856
2019,10,140160278,26789865
2019,12,140168942,26793946
2019,12,140160298,26789883
2019,20,140169060,26789904
2019,12,140160364,26789909
2019,20,140169124,26793991
2019,12,140163738,26789918
2019,12,140169132,26793995
2019,2,140163749,26793999
2019,12,140160418,26789926
2019,12,140160430,26789928
2019,19,140160431,26789929
2019,12,140169170,26794010
2019,12,140160465,26789934
2019,19,140169186,26794015
2019,12,140163905,26798601
2019,18,140160498,26789945
2019,10,140163933,26798611
2019,12,140163933,26798610
2019,20,140163953,26798617
2019,20,140169234,26794032
2019,12,140163984,26798630
2019,20,140160559,26798633
2019,12,140160576,26789967
2019,12,140160594,26789974
2019,20,140160599,26798653
2019,20,140164129,26798672
2019,19,140160665,26794086
2019,12,140160680,26790003
2019,12,140160684,26790006
2019,20,140160685,26794097
2019,20,140160687,26790007
2019,12,140160688,26790008
2019,20,140160689,26794102
2019,12,140169484,26794118
2019,19,140169486,26798726
2019,18,140160714,26790013
2019,12,140160727,26790016
2019,20,140169500,26794124
2019,20,140160736,26790020
2019,12,140164332,26794126
2019,19,140164335,26798741
2019,12,140160782,26790035
2019,12,140160784,26790036
2019,12,140169569,26794144
2019,12,140169568,26794143
2019,19,140164381,26798755
2019,19,140164409,26790043
2019,20,140160811,26790045
2019,20,140169590,26798765
2019,19,140164416,26798769
2019,12,140160827,26794149
2019,12,140160829,26798773
2019,12,140160847,26790053
2019,12,140164465,26798788
2019,10,140164478,26798791
2019,12,140164478,26798792
2019,12,140164486,26798795
2019,20,138993973,26172196
2019,3,138983953,26163755
2019,20,138983960,26168405
2019,20,138994643,26172309
2019,12,140167661,26789652
2019,9,140167666,26793635
2019,20,140168019,26793701
2019,3,140162742,26798268
2019,12,140168051,26793705
2019,12,140159750,26798272
2019,12,140159805,26798289
2019,20,140168201,26789769
2019,12,140168835,26793910
2019,10,140168835,26793909
2019,12,140160226,26789850
2019,12,140168865,26789851
2019,12,140160289,26793951
2019,12,140163611,26789880
2019,12,140160303,26789884
2019,2,140169026,26789890
2019,2,140163647,26798524
2019,2,140160329,26789895
2019,3,140163673,26798532
2019,12,140169072,26793979
2019,12,140163750,26789922
2019,19,140160410,26798560
2019,19,140160467,26789935
2019,20,140160483,26789941
2019,12,140163892,26798595
2019,9,140169195,26794019
2019,12,140169195,26794018
2019,19,140169195,26794020
2019,12,140163901,26798600
2019,9,140169199,26794021
2019,19,140160502,26789946
2019,12,140163944,26798615
2019,19,140163964,26798619
2019,11,140160532,26789953
2019,12,140169249,26794034
2019,20,140163975,26798623
2019,11,140163981,26798627
2019,12,140163981,26798626
2019,20,140169270,26798629
2019,12,140160558,26789961
2019,12,140160579,26789969
2019,12,140160580,26789970
2019,19,140164041,26794052
2019,12,140169325,26789972
2019,12,140160608,26789978
2019,19,140164109,26798664
2019,19,140160625,26789982
2019,18,140160625,26789981
2019,19,140164145,26798676
2019,18,140169376,26794076
2019,19,140169386,26794079
2019,19,140160648,26789993
2019,12,140164176,26798684
2019,10,140164176,26798685
2019,12,140164191,26798691
2019,12,140164203,26789998
2019,12,140164204,26798695
2019,20,140169440,26794094
2019,12,140164239,26798708
2019,3,140169448,26790004
2019,19,140160681,26790005
2019,10,140160731,26790019
2019,12,140160750,26790024
2019,12,140160751,26790025
2019,18,140169539,26794133
2019,20,140169546,26794136
2019,12,140160794,26790039
2019,12,140160800,26790040
2019,12,140164404,26798762
2019,12,140164406,26798763
2019,12,140160815,26798768
2019,12,140160840,26790051
2019,12,140160848,26790055
2019,9,140160867,26790058
2019,19,140164452,26798783
2019,12,140160876,26790062
2019,12,140164554,26798810
2019,12,140164567,26798813
2019,12,140169714,26794176
2019,20,140160961,26790084
2019,19,140160963,26790085
2019,12,140164640,26798829
2019,19,140160967,26790087
2019,12,140169777,26794190
2019,12,140160998,26790094
2019,12,140161029,26790100
2019,12,140161031,26790101
2019,12,140164711,26798834
2019,12,140161082,26790109
2019,18,140169830,26794206
2019,10,140169906,26794223
2019,20,140171177,26790130
2019,3,140171186,26790133
2019,12,140169968,26794231
2019,12,140171200,26790138
2019,20,140171217,26790142
2019,12,140171233,26790145
2019,18,140171247,26790149
2019,12,140171247,26790150
2019,12,140171312,26790163
2019,12,140170031,26790164
2019,2,140164909,26798878
2019,3,140171387,26790172
2019,3,140171406,26790175
2019,12,140171414,26790177
2019,12,140171509,26790196
2019,10,140171515,26790198
2019,12,140170394,26794314
2019,20,140171689,26790231
2019,20,140170505,26794340
2019,3,140171764,26790250
2019,12,140171771,26790252
2019,12,140171782,26790254
2019,19,140170604,26794366
2019,19,140165514,26790265
2019,10,140170613,26794369
2019,12,140165529,26798987
2019,12,140171932,26790285
2019,19,140170702,26799000
2019,19,140165647,26790300
2019,12,140170755,26794393
2019,20,140172029,26790307
2019,20,140172032,26790308
2019,19,140172081,26790322
2019,19,140172092,26790325
2019,3,140172105,26790327
2019,20,140170911,26794427
2019,12,140172160,26790337
2019,12,140172180,26790343
2019,20,140172269,26790362
2019,12,140172285,26790369
2019,20,140172317,26790371
2019,3,140172334,26790374
2019,12,140176263,26794497
2019,9,140176349,26794514
2019,20,140172399,26790392
2019,10,140172416,26790395
2019,2,140172424,26790397
2019,10,140176397,26794523
2019,12,140176421,26790401
2019,12,140172457,26790403
2019,12,140172459,26790404
2019,9,140172463,26790408
2019,12,140176617,26794589
2019,20,142358310,27636896
2019,20,142358322,27636899
2019,20,142358338,27636902
2019,19,142358350,27636906
2019,3,142362794,27633190
2019,12,142352949,27629120
2019,20,142352995,27629131
2019,12,142353005,27629135
2019,12,142362818,27633195
2019,3,142358410,27636916
2019,12,142358421,27636923
2019,12,142358422,27636924
2019,12,142358432,27636927
2019,12,142358438,27636929
2019,12,142358468,27629160
2019,20,142353161,27629166
2019,12,142353214,27629174
2019,20,142353240,27629183
2019,12,142358537,27636966
2019,12,142358575,27636972
2019,20,142358579,27633209
2019,12,142353287,27629197
2019,12,142358598,27636979
2019,20,142362898,27633219
2019,20,142358948,27637045
2019,12,142358959,27633273
2019,18,142353812,27629307
2019,18,142360230,27637308
2019,20,142355134,27637311
2019,19,142360306,27637325
2019,12,142364282,27633516
2019,12,142364310,27633520
2019,12,142360342,27637337
2019,12,142360349,27637342
2019,20,142360361,27637348
2019,6,142360393,27637359
2019,20,142355267,27629588
2019,18,142360518,27637393
2019,20,142360532,27637396
2019,19,142355329,27629604
2019,12,142360571,27637409
2019,3,142355337,27629607
2019,20,142360589,27637412
2019,20,142360632,27637425
2019,12,142360654,27637428
2019,12,142364411,27637429
2019,3,142360726,27637442
2019,19,142360742,27637449
2019,2,142360751,27637451
2019,18,142360751,27637452
2019,18,142360791,27637461
2019,19,142360820,27637470
2019,20,142360845,27637475
2019,12,142360850,27637477
2019,20,142360944,27637500
2019,18,142355493,27629642
2019,12,142364578,27633584
2019,20,142360951,27629644
2019,20,142364658,27633605
2019,19,142361015,27637514
2019,12,142364669,27633609
2019,20,142355588,27629669
2019,12,142355594,27629671
2019,12,142364732,27633622
2019,20,142361062,27637531
2019,19,142364767,27633635
2019,12,142355697,27629691
2019,20,142364837,27633655
2019,12,142364851,27633657
2019,12,142355715,27629697
2019,12,142364859,27629698
2019,12,142364867,27637545
2019,12,142364914,27633668
2019,12,142364976,27629712
2019,19,142361153,27637560
2019,12,142365030,27633697
2019,12,142365046,27633702
2019,3,142366186,27637569
2019,20,142366198,27637572
2019,12,142366203,27629726
2019,18,142355848,27633721
2019,20,142355862,27629734
2019,19,142365125,27633728
2019,19,142355871,27629738
2019,20,142366245,27637584
2019,10,142365229,27633748
2019,20,142355935,27633749
2019,12,142355948,27629756
2019,12,142356024,27633790
2019,20,142366346,27637607
2019,12,142365390,27637608
2019,12,142365429,27629785
2019,12,142366377,27629795
2019,18,142366377,27629794
2019,19,142356126,27629803
2019,12,142356131,27629804
2019,2,142356134,27633819
2019,12,142365497,27633823
2019,12,142366407,27629811
2019,12,142356166,27629818
2019,12,142366448,27629845
2019,20,142371248,27629847
2019,9,142366496,27633856
2019,12,142371339,27633870
2019,19,142365728,27633871
2019,20,142371345,27633874
2019,19,142371370,27629866
2019,20,142371402,27629876
2019,12,142365831,27633898
2019,3,142365831,27633897
2019,20,142366644,27637677
2019,10,142366061,27633951
2019,10,142371637,27629920
2019,12,142366127,27633962
2019,20,142371656,27629924
2019,12,142366897,27633966
2019,12,142366930,27637728
2019,12,142367011,27637745
2019,12,142367021,27637748
2019,3,142367036,27637751
2019,2,142371705,27629940
2019,12,142376304,27633997
2019,12,142367209,27637780
2019,12,142376394,27634023
2019,12,142367409,27637839
2019,3,142367415,27637841
2019,12,142367416,27637842
2019,3,142367418,27637844
2019,19,142367428,27637852
2019,2,142367456,27637865
2019,4,142367458,27637866
2019,12,142367515,27637881
2019,3,142367550,27637892
2019,12,142376688,27634107
2019,2,142376692,27634108
2019,18,142376703,27634111
2019,2,142367625,27637907
2019,12,142376725,27634118
2019,19,142376730,27634119
2019,19,142376729,27630049
2019,12,142376737,27634121
2019,3,142367633,27637910
2019,20,142367640,27637913
2019,3,142376741,27634125
2019,4,142376741,27634124
2019,2,142367651,27637916
2019,2,142367652,27637917
2019,12,142376771,27637927
2019,12,142376796,27637936
2019,10,142376796,27634144
2019,12,142367717,27637946
2019,19,142367721,27637948
2019,12,142367728,27630053
2019,2,142367747,27637961
2019,12,142367765,27637970
2019,12,142372057,27630057
2019,20,142372086,27630065
2019,3,142376949,27634197
2019,20,142372103,27634208
2019,12,142376971,27634209
2019,12,142376994,27634217
2019,12,142367903,27638013
2019,20,142367920,27638016
2019,12,142367949,27638021
2019,3,142367946,27638020
2019,3,142367953,27638022
2019,12,142377061,27634229
2019,20,142368002,27638027
2019,19,142368026,27638029
2019,12,142368026,27638028
2019,3,142368029,27638030
2019,3,142368051,27638035
2019,2,142377150,27634254
2019,19,142377155,27634256
2019,12,142377162,27634257
2019,19,142377177,27634262
2019,12,142377194,27634271
2019,3,142377194,27634270
2019,3,142377224,27634279
2019,12,142368095,27638047
2019,12,142368096,27638048
2019,12,142377235,27634283
2019,12,142368108,27638055
2019,19,142368118,27638058
2019,12,142368135,27638064
2019,19,142377269,27634293
2019,2,142372224,27638076
2019,20,142372225,27630107
2019,2,142372233,27630110
2019,12,142368206,27638082
2019,12,142368226,27638090
2019,19,142377290,27634297
2019,19,142368246,27638097
2019,19,142377306,27638103
2019,12,142368287,27638107
2019,3,142368290,27638108
2019,12,142368314,27638110
2019,19,142368322,27638112
2019,12,142372319,27630127
2019,12,142368349,27638116
2019,3,142368352,27638117
2019,12,142368355,27638118
2019,12,142368369,27638121
2019,3,142372376,27630140
2019,12,142368383,27638127
2019,3,142368395,27638129
2019,12,142368419,27638133
2019,12,142368424,27638135
2019,12,142372409,27638137
2019,19,142372414,27630147
2019,12,142368446,27638143
2019,19,142368478,27638155
2019,20,142368520,27638166
2019,12,142368525,27638168
2019,10,142368526,27638170
2019,20,142368528,27638171
2019,20,142372512,27630182
2019,10,142372521,27630185
2019,12,142368544,27638176
2019,3,142368547,27638177
2019,12,142368556,27638181
2019,2,142368570,27638186
2019,9,142377349,27634310
2019,9,142377359,27634311
2019,2,142372610,27638194
2019,20,142372614,27638196
2019,12,142372621,27630205
2019,12,142372652,27630215
2019,12,142368620,27630222
2019,12,142368624,27630225
2019,18,142368624,27630226
2019,20,142372683,27630230
2019,12,142368643,27638208
2019,19,142372710,27630237
2019,12,142368659,27630240
2019,3,142368671,27638216
2019,20,142377389,27634315
2019,3,142372728,27634316
2019,20,142368685,27638220
2019,12,142372738,27638221
2019,20,142368691,27638222
2019,12,142368696,27638223
2019,12,142368702,27634319
2019,18,142368702,27634320
2019,12,142368709,27630247
2019,3,142372787,27630256
2019,12,142377447,27634333
2019,20,142368742,27638235
2019,12,142368747,27638236
2019,20,142372890,27630280
2019,12,142368783,27638242
2019,12,142368782,27638241
2019,10,142368791,27638244
2019,12,142368806,27638246
2019,12,142368811,27638247
2019,11,143238218,27913330
2019,20,143242264,27918768
2019,3,143238308,27918785
2019,20,143242327,27918787
2019,20,143242373,27913368
2019,12,143238402,27913378
2019,12,143242421,27918804
2019,12,143242469,27918816
2019,20,143242472,27918817
2019,12,143242487,27918822
2019,12,143242511,27918830
2019,3,143242514,27918831
2019,20,143242541,27918835
2019,12,143242543,27918837
2019,12,143242552,27918839
2019,12,143238571,27913421
2019,3,143234271,27922665
2019,2,143242580,27918846
2019,3,143238584,27913425
2019,12,143242591,27918851
2019,12,143242594,27918852
2019,20,143238587,27913427
2019,12,143238599,27913433
2019,20,143242634,27918859
2019,3,143242641,27918864
2019,19,143234313,27922677
2019,3,143242653,27918868
2019,9,143242673,27918872
2019,3,143238651,27913443
2019,19,143242693,27918876
2019,12,143242703,27913445
2019,12,143242754,27918891
2019,12,143238749,27913466
2019,12,143242826,27918907
2019,20,143242840,27918912
2019,20,143242862,27918920
2019,19,143242878,27918927
2019,12,143242883,27918930
2019,2,143238910,27913508
2019,12,143242907,27918938
2019,12,143242915,27918941
2019,18,143242927,27918946
2019,2,143242929,27918947
2019,12,143242932,27918948
2019,20,143239001,27913524
2019,20,143243016,27913529
2019,12,143243029,27918970
2019,12,143243052,27918977
2019,20,143243056,27918978
2019,12,143243064,27918980
2019,3,143243074,27918982
2019,12,143243081,27918987
2019,3,143243106,27918992
2019,10,143243132,27919002
2019,12,143243136,27919005
2019,12,143243142,27919009
2019,3,143243160,27919013
2019,12,143243163,27919014
2019,20,143243169,27919020
2019,12,143239177,27913571
2019,12,143243187,27919025
2019,12,143239207,27913577
2019,9,143243189,27919026
2019,10,143243198,27919030
2019,3,143243208,27919031
2019,3,143243266,27919041
2019,19,143243267,27919042
2019,12,143243279,27919045
2019,2,143239301,27913597
2019,2,143243322,27919053
2019,20,143243328,27919055
2019,20,143243344,27919061
2019,12,143243346,27919062
2019,12,143243371,27919070
2019,3,143243372,27919071
2019,3,143243375,27919073
2019,12,143243380,27919075
2019,20,143243390,27919078
2019,20,143243397,27919080
2019,12,143243419,27919085
2019,12,143239487,27913642
2019,12,143243492,27919102
2019,19,143239521,27913650
2019,12,143239546,27913659
2019,12,143243543,27919115
2019,20,143243545,27919116
2019,12,143243548,27919118
2019,12,143243568,27919126
2019,12,143239571,27913664
2019,3,143243598,27919133
2019,20,143243599,27919134
2019,12,143243604,27919135
2019,3,143243605,27919136
2019,12,143243608,27919138
2019,12,143239630,27913682
2019,12,143243633,27919146
2019,12,143243634,27919147
2019,19,143243642,27919151
2019,12,143243647,27919153
2019,12,143243646,27919152
2019,20,143239668,27913693
2019,12,143243670,27919158
2019,19,143243672,27919159
2019,18,143239703,27913702
2019,18,143239708,27913704
2019,2,143243688,27919169
2019,20,143243695,27913709
2019,20,143243730,27919180
2019,12,143239808,27913724
2019,10,143239808,27913723
2019,9,143243749,27919190
2019,11,143243755,27919192
2019,12,143243782,27919198
2019,12,143243786,27919200
2019,12,143239906,27913754
2019,3,143243790,27919201
2019,3,143239921,27913761
2019,12,143243817,27919210
2019,3,143239977,27913786
2019,12,143243820,27919212
2019,20,143243823,27919214
2019,19,143243837,27919220
2019,20,143240042,27913802
2019,12,143243861,27919225
2019,9,143243864,27919226
2019,12,143240054,27913805
2019,12,143243865,27913808
2019,19,143243881,27919232
2019,12,143243896,27919236
2019,3,143243908,27919239
2019,20,143243916,27919240
2019,20,143240209,27913838
2019,20,143240212,27913839
2019,12,143240222,27913842
2019,2,143243933,27919245
2019,12,143240265,27913854
2019,20,143243946,27919246
2019,12,143240303,27913867
2019,12,143243993,27913871
2019,12,143240378,27913872
2019,12,143243998,27919255
2019,20,143243999,27919256
2019,12,143240390,27913876
2019,3,143244029,27919265
2019,2,143244045,27919267
2019,12,143240476,27913904
2019,20,143244075,27919270
2019,3,143244083,27919273
2019,12,143244090,27919275
2019,20,143244101,27919278
2019,18,143244109,27913915
2019,19,143244141,27919283
2019,12,143244158,27919288
2019,12,143244168,27919292
2019,12,143240536,27913920
2019,12,143244178,27919296
2019,12,143240539,27913922
2019,20,143244198,27919298
2019,12,143244208,27919300
2019,3,143244211,27919302
2019,3,143244220,27919304
2019,6,143244229,27919307
2019,3,143244229,27919306
2019,2,143244251,27919311
2019,12,143244253,27919312
2019,12,143244255,27919313
2019,12,143244258,27919315
2019,12,143244257,27919314
2019,10,143244262,27919316
2019,20,143244267,27919317
2019,19,143244282,27919324
2019,3,143244289,27919326
2019,12,143244292,27919328
2019,9,143244301,27919332
2019,12,143244315,27919336
2019,12,143244314,27919335
2019,19,143240630,27913946
2019,18,143244324,27919338
2019,20,143244328,27919340
2019,12,143244359,27913949
2019,12,143244371,27919346
2019,20,143244375,27919347
2019,20,143244406,27919350
2019,12,143240674,27913954
2019,3,143244411,27919352
2019,12,143244415,27919354
2019,12,143244425,27919356
2019,12,143244433,27919360
2019,12,143244440,27919361
2019,20,143244441,27919362
2019,12,143240690,27913957
2019,3,143244442,27919363
2019,20,143244444,27919364
2019,2,143244448,27919366
2019,20,143244451,27919367
2019,12,143244455,27919369
2019,12,143244459,27919370
2019,20,143240705,27913964
2019,20,143244484,27919376
2019,9,143244493,27919378
2019,12,143244510,27919383
2019,19,143244515,27919386
2019,19,143244527,27919387
2019,12,143244538,27919389
2019,20,143244550,27919394
2019,2,143244557,27919397
2019,12,143244577,27919401
2019,3,143244584,27919403
2019,20,143244587,27919404
2019,20,143244588,27919405
2019,12,143244591,27919406
2019,15,143244591,27919407
2019,20,143244604,27919412
2019,12,143244615,27919414
2019,3,143240795,27913984
2019,20,143244631,27919421
2019,3,143244638,27919423
2019,10,143244640,27919424
2019,20,143244643,27919426
2019,2,143244646,27919429
2019,20,143240829,27913996
2019,20,143240828,27913995
2019,12,143244666,27919436
2019,2,143244667,27919437
2019,12,143244673,27919439
2019,12,143244675,27919440
2019,12,143244681,27919441
2019,20,143244683,27919442
2019,3,143244703,27919449
2019,18,143244704,27919450
2019,12,143244705,27919451
2019,3,143240875,27914010
2019,12,143244776,27919462
2019,20,143244780,27919463
2019,3,143244787,27919466
2019,12,143244810,27919468
2019,12,143244814,27919469
2019,3,143244832,27919471
2019,2,143244839,27919472
2019,9,143244844,27919473
2019,20,143244847,27919474
2019,3,143244857,27919476
2019,3,143244859,27919477
2019,3,143244868,27919479
2019,3,143244879,27919482
2019,20,143244885,27919483
2019,10,143240935,27914016
2019,19,143244889,27919484
2019,3,143244902,27919489
2019,12,143240944,27914018
2019,12,143244919,27919492
2019,3,143244931,27919496
2019,12,143244934,27919497
2019,20,143244953,27919505
2019,20,143244989,27919507
2019,3,143245006,27919509
2019,12,143245029,27919514
2019,10,143245031,27919515
2019,12,143245033,27919516
2019,12,143245054,27919521
2019,20,143245057,27919523
2019,20,143245077,27919527
2019,12,143245078,27919528
2019,20,143245086,27919530
2019,12,143241057,27914043
2019,9,143245088,27919531
2019,20,143245094,27919533
2019,20,143245098,27919534
2019,3,143245102,27919536
2019,10,143245122,27919540
2019,22,143245124,27919541
2019,10,143241094,27914058
2019,20,143245125,27919542
2019,12,143245136,27919544
2019,20,143245142,27919546
2019,20,143241106,27914061
2019,18,143241108,27914062
2019,20,143245160,27919548
2019,12,143245164,27919549
2019,10,143245172,27919551
2019,12,143245196,27919556
2019,12,143245207,27919557
2019,12,143245227,27919561
2019,12,143245230,27919562
2019,12,143245232,27919564
2019,12,143251342,27919847
2019,11,143251352,27919848
2019,12,143251353,27919849
2019,3,143251357,27919850
2019,12,143251376,27919851
2019,10,143251377,27919852
2019,12,143251402,27919855
2019,3,143251409,27919857
2019,12,143251420,27919859
2019,19,143251427,27919860
2019,19,143251459,27919864
2019,20,143251461,27919865
2019,12,143251470,27919867
2019,12,143251495,27919870
2019,12,143251508,27919875
2019,12,143251511,27919877
2019,20,143251518,27919879
2019,20,143251519,27919880
2019,20,143246758,27914214
2019,2,143246757,27914213
2019,19,143251526,27919881
2019,19,143251532,27919884
2019,20,143251542,27919888
2019,20,143251547,27919890
2019,12,143251546,27919889
2019,3,143251551,27919892
2019,2,143251558,27919894
2019,19,143251565,27919895
2019,12,143251567,27919896
2019,10,143251570,27919898
2019,19,143251581,27919900
2019,20,143251586,27919901
2019,12,143251595,27919904
2019,10,143251622,27919905
2019,18,143251631,27919906
2019,12,143251634,27919907
2019,12,143251644,27919911
2019,19,143251649,27919914
2019,20,143246802,27914226
2019,20,143251672,27919916
2019,9,143251696,27919920
2019,19,143251729,27919924
2019,12,143251734,27919925
2019,12,143251735,27919926
2019,12,143251745,27919927
2019,12,143246843,27914241
2019,20,143251760,27919929
2019,12,143251798,27919935
2019,12,143251802,27919937
2019,20,143251817,27919939
2019,20,143251838,27919945
2019,20,143251844,27919946
2019,12,143251851,27919949
2019,12,143251853,27919950
2019,12,143246872,27914247
2019,12,143246874,27914248
2019,19,143251891,27919961
2019,9,143246889,27914252
2019,12,143251911,27919962
2019,12,143251913,27919964
2019,2,143251918,27919966
2019,2,143251927,27919968
2019,9,143251940,27919970
2019,18,143251958,27919972
2019,12,143251962,27919974
2019,2,143246916,27914260
2019,20,143251975,27919977
2019,2,143251978,27919978
2019,19,143251981,27919979
2019,12,143251995,27919984
2019,3,143252008,27919986
2019,3,143252064,27919991
2019,12,143252095,27919994
2019,19,143229295,27917911
2019,20,143229301,27917913
2019,12,143229467,27917958
2019,20,143229477,27917961
2019,19,143237775,27913191
2019,3,143229491,27917965
2019,12,143229530,27917980
2019,2,143229541,27917982
2019,3,143229551,27917985
2019,18,143229561,27917992
2019,11,143229723,27918034
2019,11,143229724,27918035
2019,12,143237871,27913222
2019,12,143233738,27922507
2019,20,143229831,27918069
2019,12,143237896,27913233
2019,12,143229861,27918076
2019,22,143229874,27918079
2019,20,143233759,27913234
2019,20,143237910,27913235
2019,19,143229954,27922516
2019,12,143230005,27918117
2019,20,143230041,27918126
2019,12,143230202,27918163
2019,19,143230229,27918169
2019,12,143230260,27918178
2019,19,143230276,27918181
2019,19,143230325,27918197
2019,3,143230332,27918199
2019,12,143230335,27918200
2019,19,143230362,27918208
2019,19,143233814,27918213
2019,12,143233820,27922530
2019,3,143233824,27922534
2019,12,143230483,27918247
2019,12,143230502,27918252
2019,19,143230515,27918262
2019,12,143230515,27918261
2019,18,143230523,27918264
2019,12,143230526,27918266
2019,19,143233829,27922537
2019,9,143230556,27918273
2019,12,143238001,27913257
2019,12,143230713,27918322
2019,2,143230720,27918326
2019,12,143241357,27918489
2019,3,143241364,27918491
2019,3,143241368,27918492
2019,20,143241375,27918493
2019,19,143241379,27918494
2019,20,143238072,27918556
2019,2,143241540,27918561
2019,19,143246590,27914179
2019,12,143246590,27914178
2019,2,143246140,27919790
2019,20,143246141,27919791
2019,12,140172498,26790415
2019,12,140172500,26790417
2019,12,140176773,26790423
2019,20,140172568,26790427
2019,19,140176863,26794643
2019,12,140176884,26794650
2019,12,140172588,26790431
2019,12,140172596,26790432
2019,12,140176915,26794654
2019,11,140176915,26794655
2019,12,140172607,26790434
2019,12,140172620,26790438
2019,12,140172641,26790444
2019,19,140176973,26794677
2019,9,140177001,26790450
2019,12,140177005,26794684
2019,19,140172671,26790452
2019,3,140172676,26790453
2019,19,140172721,26790459
2019,12,140172736,26790461
2019,10,140172760,26790465
2019,3,140172777,26790470
2019,12,140172779,26790471
2019,12,140172782,26790472
2019,12,140172797,26790476
2019,12,140172798,26790477
2019,3,140172800,26790478
2019,3,140181198,26790480
2019,20,140181204,26799141
2019,12,140172833,26790487
2019,12,140172848,26790488
2019,12,140172856,26790490
2019,19,140177158,26794722
2019,19,149516879,29772664
2019,20,149516928,29772668
2019,18,149516963,29772674
2019,20,149516965,29772675
2019,20,149517366,29772746
2019,20,149517371,29772747
2019,20,149517377,29772748
2019,12,149517381,29772749
2019,12,141343086,27337648
2019,17,141346646,27337651
2019,12,141343096,27333280
2019,10,141343102,27352980
2019,12,141343127,27352984
2019,12,141338910,27333287
2019,12,141346747,27337678
2019,12,141346926,27337712
2019,3,141339462,27333419
2019,3,141339461,27333418
2019,18,141343570,27353070
2019,19,141343576,27353073
2019,20,141346981,27337723
2019,3,141347022,27337737
2019,20,141343612,27353085
2019,2,141343613,27353086
2019,12,141347029,27337739
2019,12,141347030,27337740
2019,10,141343626,27337741
2019,20,141343627,27353093
2019,12,141343647,27353104
2019,12,141343652,27337744
2019,12,141347066,27337751
2019,9,141347066,27337750
2019,11,141343665,27333456
2019,9,141343666,27353113
2019,12,141343666,27337761
2019,12,141347101,27337763
2019,20,141343698,27337768
2019,20,141343708,27337771
2019,9,141347127,27353131
2019,12,141347127,27337775
2019,20,141347129,27337776
2019,12,141343748,27353138
2019,12,141343752,27353140
2019,12,141343757,27353143
2019,19,141343758,27353144
2019,2,141343773,27337782
2019,12,141347153,27337785
2019,2,141343812,27353164
2019,10,141347177,27333473
2019,12,141343899,27353189
2019,12,141343931,27353199
2019,10,141343935,27353201
2019,12,141343941,27353204
2019,3,141343946,27353208
2019,2,141343972,27353217
2019,12,141343978,27353222
2019,12,141344053,27353242
2019,12,141344067,27353250
2019,12,141344076,27353256
2019,12,141344075,27353255
2019,11,141347264,27337819
2019,2,141347282,27337825
2019,12,141344126,27353270
2019,19,141344127,27353271
2019,20,141347285,27337826
2019,12,141344147,27353276
2019,18,141344155,27353279
2019,12,141344156,27353280
2019,9,141344250,27353305
2019,3,141339656,27333479
2019,11,141344310,27353327
2019,9,141344318,27353329
2019,12,141344420,27353368
2019,12,141344423,27337908
2019,12,141347543,27353372
2019,19,141344434,27353375
2019,12,141344436,27353376
2019,20,141347552,27337920
2019,19,141344438,27353377
2019,2,141344453,27353383
2019,12,141347586,27337936
2019,18,141344490,27353396
2019,9,141344537,27353408
2019,3,141344542,27353409
2019,2,141344564,27353416
2019,10,141344569,27337946
2019,20,138984435,26163806
2019,20,138989327,26168474
2019,12,138994883,26172348
2019,3,138994933,26172356
2019,12,138994988,26172368
2019,20,138984655,26163835
2019,12,138995257,26172407
2019,20,138989776,26168545
2019,12,138995383,26172423
2019,2,138985007,26172430
2019,19,138996108,26172545
2019,2,138996108,26172544
2019,12,138996120,26172546
2019,3,138996163,26172553
2019,19,138996190,26172561
2019,18,138996252,26172574
2019,9,138996266,26172579
2019,19,138986066,26164072
2019,20,138996301,26172588
2019,20,138990757,26172597
2019,20,138996421,26172615
2019,19,138996458,26172619
2019,18,138996475,26172627
2019,20,138996528,26172635
2019,20,138996554,26172638
2019,19,138996585,26172643
2019,20,138996594,26172645
